qname,retries-left,model,num-triples,test,num-predicates,num-known-predicates
d3f:OperationalDependencyMapping,3,gpt-4,23,one-shot,10,6
d3f:SystemCallFiltering,3,gpt-4,20,one-shot,9,7
d3f:UserAccountPermissions,3,gpt-4,20,one-shot,11,7
d3f:Client-serverPayloadProfiling,3,gpt-4,18,one-shot,9,5
d3f:ReverseResolutionIPDenylisting,3,gpt-4,11,one-shot,6,4
d3f:EmailFiltering,3,gpt-4,36,one-shot,12,9
d3f:FileEncryption,3,gpt-4,25,one-shot,13,8
d3f:ExecutableDenylisting,3,gpt-4,20,one-shot,8,7
d3f:CertificateAnalysis,2,gpt-4,16,one-shot,11,7
d3f:EncryptedTunnels,3,gpt-4,22,one-shot,13,12
d3f:HomoglyphDetection,3,gpt-4,28,one-shot,14,8
d3f:RemoteTerminalSessionDetection,3,gpt-4,25,one-shot,13,8
d3f:IdentifierReputationAnalysis,3,gpt-4,18,one-shot,11,7
d3f:IPCTrafficAnalysis,3,gpt-4,26,one-shot,10,7
d3f:PassivePhysicalLinkMapping,3,gpt-4,27,one-shot,13,11
d3f:CredentialCompromiseScopeAnalysis,3,gpt-4,23,one-shot,14,14
d3f:One-timePassword,3,gpt-4,23,one-shot,10,10
d3f:BiometricAuthentication,3,gpt-4,18,one-shot,10,10
d3f:DecoyPublicRelease,3,gpt-4,29,one-shot,11,7
d3f:DecoyFile,3,gpt-4,20,one-shot,11,11
d3f:SystemVulnerabilityAssessment,3,gpt-4,27,one-shot,11,8
d3f:SenderReputationAnalysis,3,gpt-4,22,one-shot,15,8
d3f:DomainTrustPolicy,3,gpt-4,23,one-shot,11,11
d3f:ProcessSuspension,3,gpt-4,19,one-shot,11,8
d3f:ConnectedHoneynet,0,gpt-4,0,one-shot,0,0
d3f:DiscoveryTechnique,3,gpt-4,33,one-shot,12,9
d3f:ExecutionTechnique,3,gpt-4,21,one-shot,11,7
d3f:ResourceDevelopmentTechnique,3,gpt-4,19,one-shot,12,5
d3f:ExfiltrationTechnique,3,gpt-4,18,one-shot,9,7
d3f:CommandAndControlTechnique,3,gpt-4,19,one-shot,10,9
d3f:AuthenticationCacheInvalidation,3,gpt-4,24,one-shot,11,8
d3f:SuspendProcess,3,gpt-4,19,one-shot,9,7
d3f:TerminateProcess,3,gpt-4,24,one-shot,12,8
d3f:SegmentAddressOffsetRandomization,3,gpt-4,19,one-shot,12,8
d3f:ReconnaissanceTechnique,3,gpt-4,24,one-shot,10,8
d3f:InitialAccessTechnique,3,gpt-4,26,one-shot,11,9
d3f:CredentialAccessTechnique,3,gpt-4,57,one-shot,11,8
d3f:CredentialRevoking,3,gpt-4,13,one-shot,9,6
d3f:DeleteFile,3,gpt-4,22,one-shot,12,8
d3f:ImpactTechnique,3,gpt-4,29,one-shot,10,10
d3f:AccountLocking,3,gpt-4,30,one-shot,9,8
d3f:FileRemoval,3,gpt-4,21,one-shot,11,7
d3f:CollectionTechnique,3,gpt-4,19,one-shot,10,8
d3f:ProcessTermination,3,gpt-4,31,one-shot,14,14
d3f:FreeMemory,3,gpt-4,15,one-shot,10,8
d3f:DefenseEvasionTechnique,3,gpt-4,28,one-shot,10,7
d3f:PersistenceTechnique,3,gpt-4,43,one-shot,12,9
d3f:PrivilegeEscalationTechnique,3,gpt-4,38,one-shot,7,7
d3f:LateralMovementTechnique,3,gpt-4,24,one-shot,10,7
d3f:SuspendThread,3,gpt-4,23,one-shot,9,7
d3f:ProcessSuspension,3,gpt-4,14,one-shot,10,8
d3f:T1135,3,gpt-4,27,one-shot,11,6
d3f:T1087,3,gpt-4,28,one-shot,10,7
d3f:T1619,3,gpt-4,25,one-shot,10,7
d3f:T1615,3,gpt-4,30,one-shot,10,8
d3f:T1046,3,gpt-4,27,one-shot,11,10
d3f:T1613,3,gpt-4,24,one-shot,12,8
d3f:T1018,3,gpt-4,17,one-shot,9,7
d3f:T1083,3,gpt-4,14,one-shot,8,4
d3f:T1057,0,gpt-4,0,one-shot,0,0
d3f:T1120,3,gpt-4,19,one-shot,10,7
d3f:T1622,3,gpt-4,11,one-shot,6,6
d3f:T1010,3,gpt-4,17,one-shot,9,8
d3f:T1614,0,gpt-4,0,one-shot,0,0
d3f:T1082,3,gpt-4,17,one-shot,9,5
d3f:T1049,2,gpt-4,20,one-shot,10,7
d3f:T1213,3,gpt-4,37,one-shot,13,9
d3f:T1518,3,gpt-4,10,one-shot,7,5
d3f:T1201,3,gpt-4,29,one-shot,10,6
d3f:T1152,3,gpt-4,13,one-shot,7,6
d3f:T1191,0,gpt-4,0,one-shot,0,0
d3f:T1154,3,gpt-4,28,one-shot,10,7
d3f:T1028,3,gpt-4,79,one-shot,8,6
d3f:T1196,3,gpt-4,34,one-shot,12,7
d3f:T1569,3,gpt-4,24,one-shot,12,8
d3f:T1170,3,gpt-4,35,one-shot,9,7
d3f:T1072,0,gpt-4,0,one-shot,0,0
d3f:T1106,3,gpt-4,36,one-shot,10,5
d3f:T1218,3,gpt-4,25,one-shot,8,6
d3f:T1053,3,gpt-4,22,one-shot,9,6
d3f:T1168,3,gpt-4,9,one-shot,6,6
d3f:T1177,3,gpt-4,17,one-shot,8,7
d3f:T1559,0,gpt-4,0,one-shot,0,0
d3f:T1609,3,gpt-4,15,one-shot,9,9
d3f:T1151,3,gpt-4,29,one-shot,12,8
d3f:T1121,3,gpt-4,21,one-shot,10,5
d3f:T1204,3,gpt-4,19,one-shot,8,6
d3f:T1610,2,gpt-4,15,one-shot,9,4
d3f:T1608,3,gpt-4,30,one-shot,10,9
d3f:T1585,3,gpt-4,18,one-shot,9,6
d3f:T1011,3,gpt-4,28,one-shot,11,7
d3f:T1048,3,gpt-4,10,one-shot,5,4
d3f:T1022,3,gpt-4,14,one-shot,10,6
d3f:T1052,3,gpt-4,13,one-shot,8,7
d3f:T1537,3,gpt-4,24,one-shot,11,9
d3f:T1041,3,gpt-4,25,one-shot,7,4
d3f:T1030,3,gpt-4,35,one-shot,7,5
d3f:T1079,3,gpt-4,50,one-shot,16,10
d3f:T1188,3,gpt-4,23,one-shot,9,6
d3f:T1573,3,gpt-4,34,one-shot,11,7
d3f:T1205,3,gpt-4,23,one-shot,12,7
d3f:T1172,0,gpt-4,0,one-shot,0,0
d3f:T1132,3,gpt-4,20,one-shot,9,8
d3f:T1571,3,gpt-4,16,one-shot,9,7
d3f:T1572,0,gpt-4,0,one-shot,0,0
d3f:T1065,3,gpt-4,15,one-shot,8,3
d3f:T1001,3,gpt-4,23,one-shot,11,6
d3f:T1032,3,gpt-4,21,one-shot,10,5
